date,scheme_code,scheme_name,provider,category,plan,option,nav,isin_growth,isin_reinvest
2025-10-31,SIF-3,qsif Equity Long Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,10.1308,INF966L30027,
2025-10-31,SIF-4,qsif Equity Long Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,10.1297,INF966L30050,INF966L30068
2025-10-31,SIF-5,qsif Hybrid Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,10.0652,INF966L30076,
2025-10-31,SIF-6,qsif Hybrid Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Option,10.0642,INF966L30092,INF966L30100
2025-10-31,SIF-7,qsif Hybrid Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,10.0567,INF966L30084,
2025-10-31,SIF-8,qsif Hybrid Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Option,10.0393,INF966L30118,INF966L30126
2025-10-31,SIF-9,Altiva Hybrid Long-Short Fund - Direct Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.0188,INF754K30011,
2025-11-03,SIF-1,qsif Equity Long Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,10.1909,INF966L30019,
2025-11-03,SIF-10,Altiva Hybrid Long-Short Fund - Direct Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.0337,INF754K30029,INF754K30037
2025-11-03,SIF-11,Altiva Hybrid Long-Short Fund - Regular Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.0296,INF754K30052,
2025-11-03,SIF-12,Altiva Hybrid Long-Short Fund - Regular Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.0296,INF754K30060,INF754K30078
2025-11-03,SIF-13,Magnum Hybrid Long Short Fund - Regular Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.0143,INF200K30015,
2025-11-03,SIF-14,Magnum Hybrid Long Short Fund - Direct  Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.0174,INF200K30049,
2025-11-03,SIF-15,Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.0174,INF200K30056,INF200K30064
2025-11-03,SIF-16,Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.0143,INF200K30023,INF200K30031
2025-11-03,SIF-2,qsif Equity Long Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW Option,10.1917,INF966L30035,INF966L30043
2025-11-03,SIF-3,qsif Equity Long Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,10.1788,INF966L30027,
2025-11-03,SIF-4,qsif Equity Long Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,10.1778,INF966L30050,INF966L30068
2025-11-03,SIF-5,qsif Hybrid Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,10.1097,INF966L30076,
2025-11-03,SIF-6,qsif Hybrid Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Option,10.1085,INF966L30092,INF966L30100
2025-11-03,SIF-7,qsif Hybrid Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,10.099,INF966L30084,
2025-11-03,SIF-8,qsif Hybrid Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Option,10.0825,INF966L30118,INF966L30126
2025-11-03,SIF-9,Altiva Hybrid Long-Short Fund - Direct Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.0337,INF754K30011,
2025-11-04,SIF-1,qsif Equity Long Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,10.1404,INF966L30019,
2025-11-04,SIF-10,Altiva Hybrid Long-Short Fund - Direct Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.0302,INF754K30029,INF754K30037
2025-11-04,SIF-11,Altiva Hybrid Long-Short Fund - Regular Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.0258,INF754K30052,
2025-11-04,SIF-12,Altiva Hybrid Long-Short Fund - Regular Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.0258,INF754K30060,INF754K30078
2025-11-04,SIF-13,Magnum Hybrid Long Short Fund - Regular Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,9.999,INF200K30015,
2025-11-04,SIF-14,Magnum Hybrid Long Short Fund - Direct  Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.0023,INF200K30049,
2025-11-04,SIF-15,Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.0023,INF200K30056,INF200K30064
2025-11-04,SIF-16,Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,9.999,INF200K30023,INF200K30031
2025-11-04,SIF-2,qsif Equity Long Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW Option,10.1414,INF966L30035,INF966L30043
2025-11-04,SIF-3,qsif Equity Long Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,10.1279,INF966L30027,
2025-11-04,SIF-4,qsif Equity Long Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,10.127,INF966L30050,INF966L30068
2025-11-04,SIF-5,qsif Hybrid Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,10.0608,INF966L30076,
2025-11-04,SIF-6,qsif Hybrid Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Option,10.0597,INF966L30092,INF966L30100
2025-11-04,SIF-7,qsif Hybrid Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,10.0499,INF966L30084,
2025-11-04,SIF-8,qsif Hybrid Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Option,10.0334,INF966L30118,INF966L30126
2025-11-04,SIF-9,Altiva Hybrid Long-Short Fund - Direct Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.0302,INF754K30011,
2025-11-06,SIF-1,qsif Equity Long Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,10.1001,INF966L30019,
2025-11-06,SIF-10,Altiva Hybrid Long-Short Fund - Direct Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.054,INF754K30029,INF754K30037
2025-11-06,SIF-11,Altiva Hybrid Long-Short Fund - Regular Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.049,INF754K30052,
2025-11-06,SIF-12,Altiva Hybrid Long-Short Fund - Regular Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.049,INF754K30060,INF754K30078
2025-11-06,SIF-13,Magnum Hybrid Long Short Fund - Regular Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,9.9901,INF200K30015,
2025-11-06,SIF-14,Magnum Hybrid Long Short Fund - Direct  Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,9.9938,INF200K30049,
2025-11-06,SIF-15,Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,9.9938,INF200K30056,INF200K30064
2025-11-06,SIF-16,Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,9.9901,INF200K30023,INF200K30031
2025-11-06,SIF-2,qsif Equity Long Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW Option,10.1012,INF966L30035,INF966L30043
2025-11-06,SIF-3,qsif Equity Long Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,10.0868,INF966L30027,
2025-11-06,SIF-4,qsif Equity Long Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,10.0859,INF966L30050,INF966L30068
2025-11-06,SIF-5,qsif Hybrid Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,10.0183,INF966L30076,
2025-11-06,SIF-6,qsif Hybrid Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Option,10.0174,INF966L30092,INF966L30100
2025-11-06,SIF-7,qsif Hybrid Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,10.0065,INF966L30084,
2025-11-06,SIF-8,qsif Hybrid Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Option,9.9901,INF966L30118,INF966L30126
2025-11-06,SIF-9,Altiva Hybrid Long-Short Fund - Direct Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.054,INF754K30011,
2025-11-07,SIF-1,qsif Equity Long Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,10.1111,INF966L30019,
2025-11-07,SIF-10,Altiva Hybrid Long-Short Fund - Direct Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.05,INF754K30029,INF754K30037
2025-11-07,SIF-11,Altiva Hybrid Long-Short Fund - Regular Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.0448,INF754K30052,
2025-11-07,SIF-12,Altiva Hybrid Long-Short Fund - Regular Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.0448,INF754K30060,INF754K30078
2025-11-07,SIF-13,Magnum Hybrid Long Short Fund - Regular Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,9.9895,INF200K30015,
2025-11-07,SIF-14,Magnum Hybrid Long Short Fund - Direct  Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,9.9934,INF200K30049,
2025-11-07,SIF-15,Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,9.9934,INF200K30056,INF200K30064
2025-11-07,SIF-16,Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,9.9895,INF200K30023,INF200K30031
2025-11-07,SIF-2,qsif Equity Long Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW Option,10.112,INF966L30035,INF966L30043
2025-11-07,SIF-3,qsif Equity Long Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,10.0972,INF966L30027,
2025-11-07,SIF-4,qsif Equity Long Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,10.0964,INF966L30050,INF966L30068
2025-11-07,SIF-5,qsif Hybrid Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,10.0257,INF966L30076,
2025-11-07,SIF-6,qsif Hybrid Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Option,10.0246,INF966L30092,INF966L30100
2025-11-07,SIF-7,qsif Hybrid Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,10.0133,INF966L30084,
2025-11-07,SIF-8,qsif Hybrid Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Option,9.9969,INF966L30118,INF966L30126
2025-11-07,SIF-9,Altiva Hybrid Long-Short Fund - Direct Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.05,INF754K30011,
2025-11-10,SIF-1,qsif Equity Long Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,10.1232,INF966L30019,
2025-11-10,SIF-10,Altiva Hybrid Long-Short Fund - Direct Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.058,INF754K30029,INF754K30037
2025-11-10,SIF-11,Altiva Hybrid Long-Short Fund - Regular Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.0519,INF754K30052,
2025-11-10,SIF-12,Altiva Hybrid Long-Short Fund - Regular Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.052,INF754K30060,INF754K30078
2025-11-10,SIF-13,Magnum Hybrid Long Short Fund - Regular Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,9.996,INF200K30015,
2025-11-10,SIF-14,Magnum Hybrid Long Short Fund - Direct  Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.0005,INF200K30049,
2025-11-10,SIF-15,Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.0005,INF200K30056,INF200K30064
2025-11-10,SIF-16,Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,9.996,INF200K30023,INF200K30031
2025-11-10,SIF-2,qsif Equity Long Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW Option,10.124,INF966L30035,INF966L30043
2025-11-10,SIF-3,qsif Equity Long Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,10.1081,INF966L30027,
2025-11-10,SIF-4,qsif Equity Long Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,10.1072,INF966L30050,INF966L30068
2025-11-10,SIF-5,qsif Hybrid Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,10.013,INF966L30076,
2025-11-10,SIF-6,qsif Hybrid Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Option,10.0118,INF966L30092,INF966L30100
2025-11-10,SIF-7,qsif Hybrid Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,9.9994,INF966L30084,
2025-11-10,SIF-8,qsif Hybrid Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Option,9.9831,INF966L30118,INF966L30126
2025-11-10,SIF-9,Altiva Hybrid Long-Short Fund - Direct Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.058,INF754K30011,
2025-11-11,SIF-1,qsif Equity Long Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,10.1249,INF966L30019,
2025-11-11,SIF-10,Altiva Hybrid Long-Short Fund - Direct Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.0669,INF754K30029,INF754K30037
2025-11-11,SIF-11,Altiva Hybrid Long-Short Fund - Regular Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.0605,INF754K30052,
